"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","PUB_HH","Public water supply for households","2018","2018","M3","Cubic metres","6","Millions",,,520,,
"CHE","Switzerland","PUB_HH","Public water supply for households","2019","2019","M3","Cubic metres","6","Millions",,,512,,
"CHE","Switzerland","PUB_HH","Public water supply for households","2020","2020","M3","Cubic metres","6","Millions",,,528,,
"CHE","Switzerland","PUB_HH","Public water supply for households","2021","2021","M3","Cubic metres","6","Millions",,,510,,
"CHE","Switzerland","PUB_FOOD","Public water supply for food processing industry","2012","2012","M3","Cubic metres","6","Millions",,,38.3,,
"CHE","Switzerland","PUB_MET","Public water supply for basic metals","2012","2012","M3","Cubic metres","6","Millions",,,11,,
"CHE","Switzerland","PUB_TEX","Public water supply for textiles","2012","2012","M3","Cubic metres","6","Millions",,,1,,
"CHE","Switzerland","PUB_PAPER","Public water supply for paper products","2012","2012","M3","Cubic metres","6","Millions",,,2.7,,
"CHE","Switzerland","PUB_CHEM","Public water supply for chemicals, refined petroleum etc","2012","2012","M3","Cubic metres","6","Millions",,,16.4,,
"CHE","Switzerland","PUB_OTHER","Public water supply for other manufacturing industries","2012","2012","M3","Cubic metres","6","Millions",,,6.3,,
"CHE","Switzerland","PUB_SER","Public water supply for services","1992","1992","M3","Cubic metres","6","Millions",,,95,,
"CHE","Switzerland","PUB_SER","Public water supply for services","1993","1993","M3","Cubic metres","6","Millions",,,103,,
"CHE","Switzerland","PUB_SER","Public water supply for services","1994","1994","M3","Cubic metres","6","Millions",,,101,,
"CHE","Switzerland","PUB_SER","Public water supply for services","1995","1995","M3","Cubic metres","6","Millions",,,91.2,,
"CHE","Switzerland","PUB_SER","Public water supply for services","1996","1996","M3","Cubic metres","6","Millions",,,98.9,,
"CHE","Switzerland","PUB_SER","Public water supply for services","1997","1997","M3","Cubic metres","6","Millions",,,91,,
"CHE","Switzerland","PUB_SER","Public water supply for services","1998","1998","M3","Cubic metres","6","Millions",,,91,,
"CHE","Switzerland","PUB_SER","Public water supply for services","1999","1999","M3","Cubic metres","6","Millions",,,89.3,,
"CHE","Switzerland","PUB_SER","Public water supply for services","2012","2012","M3","Cubic metres","6","Millions",,,141.8,,
"CHE","Switzerland","PUB_CONMAN","Public water supply for industry and construction","1992","1992","M3","Cubic metres","6","Millions",,,229,,
"CHE","Switzerland","PUB_CONMAN","Public water supply for industry and construction","1993","1993","M3","Cubic metres","6","Millions",,,202,,
"CHE","Switzerland","PUB_CONMAN","Public water supply for industry and construction","1994","1994","M3","Cubic metres","6","Millions",,,215,,
"CHE","Switzerland","PUB_CONMAN","Public water supply for industry and construction","1995","1995","M3","Cubic metres","6","Millions",,,217.5,,
"CHE","Switzerland","PUB_CONMAN","Public water supply for industry and construction","1996","1996","M3","Cubic metres","6","Millions",,,188,,
"CHE","Switzerland","PUB_CONMAN","Public water supply for industry and construction","1997","1997","M3","Cubic metres","6","Millions",,,178.2,,
"CHE","Switzerland","PUB_CONMAN","Public water supply for industry and construction","1998","1998","M3","Cubic metres","6","Millions",,,185.2,,
"CHE","Switzerland","PUB_CONMAN","Public water supply for industry and construction","1999","1999","M3","Cubic metres","6","Millions",,,178.3,,
"CHE","Switzerland","PUB_CONMAN","Public water supply for industry and construction","2012","2012","M3","Cubic metres","6","Millions",,,80,,
"CHE","Switzerland","SELF","Self- and other supply ","2012","2012","M3","Cubic metres","6","Millions",,,1072.5,,
"CHE","Switzerland","SELF_HH","Self- and other supply - Households","2012","2012","M3","Cubic metres","6","Millions",,,4.4,,
"CHE","Switzerland","SELF_SER","Self- and other supply - Services","2012","2012","M3","Cubic metres","6","Millions",,,263.7,,
"CHE","Switzerland","SELF_ELECCOOL","Self- and other supply for electricity production (cooling)","2012","2012","M3","Cubic metres","6","Millions",,,37.4,,
"CHE","Switzerland","SELF_ELEC","Self- and other supply for electricity production and distribution","2012","2012","M3","Cubic metres","6","Millions",,,37.4,,
"CHE","Switzerland","SELF_OTHER","Self- and other supply - Other manufacturing","2012","2012","M3","Cubic metres","6","Millions",,,4.4,,
"CHE","Switzerland","SELF_MANUCOOL","Self- and other supply for manufacturing (cooling)","2012","2012","M3","Cubic metres","6","Millions",,,0,,
"CHE","Switzerland","SELF_MET","Self- and other supply for basic metals","2012","2012","M3","Cubic metres","6","Millions",,,53.4,,
"CHE","Switzerland","SELF_CHEM","Self- and other supply for chemicals, refined petroleum etc","2012","2012","M3","Cubic metres","6","Millions",,,458.1,,
"CHE","Switzerland","SELF_MINE","Self- and other supply for mining and quarrying.","2012","2012","M3","Cubic metres","6","Millions",,,11.2,,
"CHE","Switzerland","SELF_INDCON","Self- and other supply for industry and contruction","2012","2012","M3","Cubic metres","6","Millions",,,643,,
"CHE","Switzerland","SELF_PAPER","Self- and other supply for paper products","2012","2012","M3","Cubic metres","6","Millions",,,47.7,,
"CHE","Switzerland","SELF_AGR","Self- and other supply for agriculture, fishing and forestry","2012","2012","M3","Cubic metres","6","Millions",,,161.4,,
"CHE","Switzerland","SELF_TEX","Self- and other supply for textiles","2012","2012","M3","Cubic metres","6","Millions",,,2.1,,
"CHE","Switzerland","SELF_FOOD","Self- and other supply for food processing industry","2012","2012","M3","Cubic metres","6","Millions",,,25.8,,
"CHE","Switzerland","SELF_MANU","Self- and other supply for total manufacturing","2012","2012","M3","Cubic metres","6","Millions",,,591.9,,
"TUR","Türkiye","NF_MANU","Abstractions for manufacturing. Non-freshwater","1995","1995","M3","Cubic metres","6","Millions",,,639.7,,
"TUR","Türkiye","NF_MANU","Abstractions for manufacturing. Non-freshwater","1996","1996","M3","Cubic metres","6","Millions",,,771.6,,
"TUR","Türkiye","NF_MANU","Abstractions for manufacturing. Non-freshwater","1997","1997","M3","Cubic metres","6","Millions",,,694.5,,
"TUR","Türkiye","NF_MANU","Abstractions for manufacturing. Non-freshwater","2000","2000","M3","Cubic metres","6","Millions",,,637,,
"TUR","Türkiye","NF_MANU","Abstractions for manufacturing. Non-freshwater","2004","2004","M3","Cubic metres","6","Millions",,,656,,
"TUR","Türkiye","NF_MANU","Abstractions for manufacturing. Non-freshwater","2008","2008","M3","Cubic metres","6","Millions",,,659,,
"TUR","Türkiye","NF_MANU","Abstractions for manufacturing. Non-freshwater","2010","2010","M3","Cubic metres","6","Millions",,,821,,
"TUR","Türkiye","NF_MANU","Abstractions for manufacturing. Non-freshwater","2012","2012","M3","Cubic metres","6","Millions",,,1170,,
"TUR","Türkiye","NF_MANU","Abstractions for manufacturing. Non-freshwater","2014","2014","M3","Cubic metres","6","Millions",,,1666,,
"TUR","Türkiye","NF_MANU","Abstractions for manufacturing. Non-freshwater","2016","2016","M3","Cubic metres","6","Millions",,,1549,,
"TUR","Türkiye","NF_MANU","Abstractions for manufacturing. Non-freshwater","2018","2018","M3","Cubic metres","6","Millions",,,2065,,
"TUR","Türkiye","NF_MANU","Abstractions for manufacturing. Non-freshwater","2020","2020","M3","Cubic metres","6","Millions",,,1976,,
"TUR","Türkiye","NF_MANUCOOL","Abstractions for cooling (manufacturing). Non-freshwater","2000","2000","M3","Cubic metres","6","Millions",,,616,,
"TUR","Türkiye","NF_MANUCOOL","Abstractions for cooling (manufacturing). Non-freshwater","2004","2004","M3","Cubic metres","6","Millions",,,656,,
"TUR","Türkiye","NF_MANUCOOL","Abstractions for cooling (manufacturing). Non-freshwater","2008","2008","M3","Cubic metres","6","Millions",,,657,,
"TUR","Türkiye","NF_MANUCOOL","Abstractions for cooling (manufacturing). Non-freshwater","2010","2010","M3","Cubic metres","6","Millions",,,755,,
"TUR","Türkiye","NF_MANUCOOL","Abstractions for cooling (manufacturing). Non-freshwater","2012","2012","M3","Cubic metres","6","Millions",,,1163,,
"TUR","Türkiye","NF_MANUCOOL","Abstractions for cooling (manufacturing). Non-freshwater","2014","2014","M3","Cubic metres","6","Millions",,,1659,,
"TUR","Türkiye","NF_MANUCOOL","Abstractions for cooling (manufacturing). Non-freshwater","2016","2016","M3","Cubic metres","6","Millions",,,1539,,
"TUR","Türkiye","NF_MANUCOOL","Abstractions for cooling (manufacturing). Non-freshwater","2018","2018","M3","Cubic metres","6","Millions",,,2047,,
"TUR","Türkiye","NF_MANUCOOL","Abstractions for cooling (manufacturing). Non-freshwater","2020","2020","M3","Cubic metres","6","Millions",,,1933,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","1994","1994","M3","Cubic metres","6","Millions",,,695,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","1995","1995","M3","Cubic metres","6","Millions",,,1735.2,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","1996","1996","M3","Cubic metres","6","Millions",,,1879,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","1997","1997","M3","Cubic metres","6","Millions",,,2564,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","1998","1998","M3","Cubic metres","6","Millions",,,2586,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2000","2000","M3","Cubic metres","6","Millions",,,1778,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2001","2001","M3","Cubic metres","6","Millions",,,2256,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2002","2002","M3","Cubic metres","6","Millions",,,2302,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2003","2003","M3","Cubic metres","6","Millions",,,2127,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2004","2004","M3","Cubic metres","6","Millions",,,2488,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2006","2006","M3","Cubic metres","6","Millions",,,2624,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2008","2008","M3","Cubic metres","6","Millions",,,4395,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2010","2010","M3","Cubic metres","6","Millions",,,4125,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2012","2012","M3","Cubic metres","6","Millions",,,6242,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2014","2014","M3","Cubic metres","6","Millions",,,6304,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2016","2016","M3","Cubic metres","6","Millions",,,8384,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2018","2018","M3","Cubic metres","6","Millions",,,7267,,
"TUR","Türkiye","NF_ELECCOOL","Electricity production (cooling). Non-freshwater","2020","2020","M3","Cubic metres","6","Millions",,,7664,,
"TUR","Türkiye","SER_DES","Abstractions for services - desalinated water","1992","1992","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","SER_DES","Abstractions for services - desalinated water","1993","1993","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","SER_DES","Abstractions for services - desalinated water","1994","1994","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","SER_DES","Abstractions for services - desalinated water","1995","1995","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","SER_DES","Abstractions for services - desalinated water","1996","1996","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","SER_DES","Abstractions for services - desalinated water","1997","1997","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","SER_DES","Abstractions for services - desalinated water","1998","1998","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","SER_DES","Abstractions for services - desalinated water","1999","1999","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","REUSE_MANU","Abstractions for manufacturing. Reused water","1996","1996","M3","Cubic metres","6","Millions",,,371.8,,
"TUR","Türkiye","REUSE_MANU","Abstractions for manufacturing. Reused water","1997","1997","M3","Cubic metres","6","Millions",,,352,,
"TUR","Türkiye","REUSE_MANU","Abstractions for manufacturing. Reused water","2008","2008","M3","Cubic metres","6","Millions",,,0.1,,
"TUR","Türkiye","REUSE_MANU","Abstractions for manufacturing. Reused water","2010","2010","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","REUSE_MANU","Abstractions for manufacturing. Reused water","2012","2012","M3","Cubic metres","6","Millions",,,0.9,,
"TUR","Türkiye","REUSE_MANU","Abstractions for manufacturing. Reused water","2014","2014","M3","Cubic metres","6","Millions",,,2.1,,
"TUR","Türkiye","REUSE_MANU","Abstractions for manufacturing. Reused water","2016","2016","M3","Cubic metres","6","Millions",,,8.06,,
"TUR","Türkiye","REUSE_MANU","Abstractions for manufacturing. Reused water","2018","2018","M3","Cubic metres","6","Millions",,,6.74,,
"TUR","Türkiye","IMP","Imported water","1992","1992","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","IMP","Imported water","1993","1993","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","IMP","Imported water","1994","1994","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","IMP","Imported water","1995","1995","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","IMP","Imported water","1996","1996","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","IMP","Imported water","1997","1997","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","IMP","Imported water","1998","1998","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","IMP","Imported water","1999","1999","M3","Cubic metres","6","Millions",,,0,,
"TUR","Türkiye","ART_RES","Abstractions from artificial reservoirs ","2001","2001","M3","Cubic metres","6","Millions",,,1510,,
"TUR","Türkiye","ART_RES","Abstractions from artificial reservoirs ","2002","2002","M3","Cubic metres","6","Millions",,,1844,,
